159;-1.42763e-11;1.0151e-12;3.18684e-12;5.49512e-07;1.25365e-07;-8.27278e-08;-0.0631982;-0.549517;1.17302;-0.0668945;1.49052;-0.941559
153;-1.42763e-11;1.01498e-12;3.18662e-12;5.49459e-07;1.25348e-07;-8.27144e-08;-0.0631891;-0.549517;1.17302;-0.066886;1.49052;-0.941563
169;-1.42763e-11;1.01488e-12;3.18684e-12;5.49421e-07;1.25338e-07;-8.27059e-08;-0.0631827;-0.549517;1.17302;-0.0668805;1.49052;-0.941566
156;-1.42761e-11;1.01467e-12;3.18673e-12;5.49356e-07;1.2532e-07;-8.26894e-08;-0.0631681;-0.549517;1.17302;-0.0668706;1.49052;-0.941572
155;-1.42743e-11;1.01442e-12;3.18623e-12;5.49285e-07;1.25299e-07;-8.26732e-08;-0.0631599;-0.549517;1.17301;-0.0668655;1.49052;-0.941575
145;-1.4274e-11;1.01432e-12;3.1864e-12;5.49261e-07;1.25294e-07;-8.26683e-08;-0.0631545;-0.549516;1.17301;-0.0668624;1.49052;-0.941576
154;-1.42736e-11;1.01417e-12;3.18628e-12;5.49228e-07;1.25286e-07;-8.26603e-08;-0.0631463;-0.549516;1.17301;-0.0668585;1.49053;-0.941579
154;-1.42731e-11;1.01412e-12;3.18612e-12;5.49215e-07;1.25282e-07;-8.2657e-08;-0.0631445;-0.549515;1.17301;-0.0668573;1.49053;-0.94158
177;-1.42727e-11;1.01409e-12;3.18595e-12;5.49204e-07;1.25279e-07;-8.26548e-08;-0.0631434;-0.549516;1.17301;-0.0668565;1.49053;-0.94158
122;-1.42725e-11;1.01405e-12;3.1859e-12;5.49194e-07;1.25275e-07;-8.26516e-08;-0.063143;-0.549516;1.17301;-0.066856;1.49053;-0.94158
138;-1.42723e-11;1.01404e-12;3.18573e-12;5.49184e-07;1.2527e-07;-8.26483e-08;-0.0631426;-0.549516;1.17302;-0.0668546;1.49053;-0.94158
127;-1.42722e-11;1.01403e-12;3.18562e-12;5.49164e-07;1.25264e-07;-8.26444e-08;-0.0631422;-0.549516;1.17302;-0.0668525;1.49053;-0.94158
118;-1.4272e-11;1.01399e-12;3.18562e-12;5.49138e-07;1.25258e-07;-8.26407e-08;-0.063142;-0.549516;1.17302;-0.0668497;1.49053;-0.941581
138;-1.42716e-11;1.01395e-12;3.18556e-12;5.49107e-07;1.2525e-07;-8.26359e-08;-0.0631416;-0.549516;1.17302;-0.0668467;1.49054;-0.941581
131;-1.42713e-11;1.01395e-12;3.18545e-12;5.49108e-07;1.25244e-07;-8.26195e-08;-0.0631413;-0.549516;1.17302;-0.0668429;1.49054;-0.941582
143;-1.42712e-11;1.01393e-12;3.18551e-12;5.49081e-07;1.25237e-07;-8.26156e-08;-0.0631411;-0.549516;1.17302;-0.0668397;1.49054;-0.941582
134;-1.4271e-11;1.01391e-12;3.1854e-12;5.49046e-07;1.25229e-07;-8.26113e-08;-0.063141;-0.549516;1.17302;-0.066836;1.49054;-0.941582
135;-1.4271e-11;1.0139e-12;3.18545e-12;5.49019e-07;1.25223e-07;-8.26073e-08;-0.0631409;-0.549515;1.17302;-0.0668327;1.49054;-0.941583
